text,target,title,date,check
"since at least one other person was interested in this:  my FZR's black exhaust pipes are rusty and i researched getting them repaired. yesterday i bought a can of VHT 1500 degree black header paint and spent an hour sanding two of the header pipes by hand.  sprayed on paint.  thought about how clean i was able to get the metal with sanding and determined that i wouldn't be at all suprised if the paint wore/chipped off in a month.  soooo call a couple of places up in minneapolis and discover that powder coating, while extremely durable, will not handle over ~600 degree temperatures.  the place i talked to said they were experimenting with some new powder that is supposed to handle 1100 degrees but that it wouldn't be available for months at least.  they directed me to another shop that specializes in header coating.  the other shop said they have 2 coatings available.  one is aluminized that can do 1200+ degrees and is ""comparable"" to powder coating for durability. the other is silicon (i think) based and can do 1800+ degrees (!) but is thinner and not as durable.  both",8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
" They changed the lights and slope of the hood, along with the new grille.  Otherwise, it is unchanged.  Interestingly, their lack of wood and lack of a grille was a BIG design statement... they tried to defy conventional wisdom and carve their own niche ... unfortunately, sales were only half those of the LEXUS and hence, they now join the pack.  I still wonder if much of the problem wasn't the slow start from the initial AD campaign.  Personally, I like the Q without the Grille.",7,rec.autos,2023-10-14 18:59:16.722480,yes
 ordered 2 fork seals and 2 guide bushings from CA for my FZR.  two weeks later get 2 fork seals and 1 guide bushing.  call CA and ask for remaining *guide* bushing and order 2 *slide* bushings (explain on the phone which bushings are which; the guy seemed to understand).  two weeks later get 2 guide bushings.  *sigh*  how much you wanna bet that once i get ALL the parts and take the fork apart that some parts won't fit?,8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
"Good point - there haven't even been any recent posts about Ulf!  Secretly, I'm convinced that he's responsible for the Bs being down 3-0 to Buffalo, somehow. ",10,rec.sport.hockey,2023-10-14 18:59:16.722480,yes
" I think it was the reverse, the V4 being 2/3 of the V6.   It was also the worst engine that Ford (Europe) have ever made - bloody awful reputation. It's most successful application being the Transit van.  Saab gave up with this motor and then made the Triumph 1854 (half a Stag V8) under license (I believe), but with 2-litre capacity and perhaps a different arrangement for the cylinder head studs, before developing their own straight  four from the Triumph.",7,rec.autos,2023-10-14 18:59:16.722480,yes
" So you think a 93 Mustang Cobra can match the performance of a new Z28?? Interesting belief!   Craig  (who neither owns, nor wants to own any GM or Ford product)",7,rec.autos,2023-10-14 18:59:16.722480,yes
"Oakland, California, Sunday, April 25th, 1:05 PM PDT:  Jose Mesa vs. Storm Davis.  You have been warned. ",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
" ---------------------------------------------------------------------------------  As far as I know, a save opportunity is when it is 7th inning or beyond, and the batter on deck can either tie or win the ball game.  For example If it is the bottom of the 8th inning and Clemens is pithching. The Red Sox are leading 4-1 and Clemens has just givin up a hit. So, there is a man on first, the batter, and the batter on deck could tie the game with a homer.  If Jeff Russel came in, (The Red Sox reliever), and finished the game without allowing the tieing or losing run to score, he would get the save and Clemens would get the win.                                                                      Thats how I beleive it works.",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
"Hi! This is my first time to post on this news group. Now a days , I have stucked at a certain problem. I have '88 mazda mx-6, non  turbo fuel injection.    There is a engine warning signal on the dash board. While driving, this signal turns on, but not always. What does this mean? In the manual, they say ""Go to authorized mazda dealer."". It is really good idea. Don't you think so?    I wanna know how the engine warning signal comes. Is anybody out there who can give me same advice as ""authorized mazda dealer"" can give ?  Youjip Won",7,rec.autos,2023-10-14 18:59:16.722480,yes
" Or do like the manual says and put it in 3rd first, then you can quickly go into reverse... no waiting.  mark",7,rec.autos,2023-10-14 18:59:16.722480,yes
"David Gibbs replies:  I guess I was semi-serious. Without using my hands, I lean and the bike  turns. When leaning, a torque is applied, at a 90deg angle to the front  wheel's axle, just as in countersteering. However, this torque is also about  90deg from the axis of the steering head. Instead of making the  bike lean, gyroscopic effect makes the bars turn, but I don't remember  which way.  -Rick  Oh yeah, I tried this in the driveway, on the centestand,(as suggested  somewhere else) but it doesn't seem to work the same.  ",8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
" When I needed heated grips I made them from pieces of an old bicycle inner tube and a cheap electric heating pad from the drugstore, on top of foam grips: soft *and* warm.  Cheaper by about a factor of 5, too.",8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
" I'm glad Grant Fuhr will never be as over-confident after two wins as you are...it takes four wins to defeat an opponent...each tougher to obtain than the previous one.  Buffalo is off to a good start... Fuhr is proving the Fuhr-bashers wrong, but Boston is an awfully good team.",10,rec.sport.hockey,2023-10-14 18:59:16.722480,yes
" This is a phenomenon known around work as ready-fire-aim. I am astounded at the number of times people post strong opinions about things they not only don't understand but publicly admit to not understanding. In fact, there's a plausible argument that saves are a more rational stat than wins.  For the record, there are two ways that a reliever can get a save: He must finish the game and either 1. have entered the game with the tying run on base, at bat, or on deck. 2. have pitched at least three innings effectively. A pitcher may not get a win and a save in the same game.   But this is an argument that *wins* is a dumb stat, not saves.   This again doesn't support your claim about saves at the beginning of your post.    Mike Jones | AIX High-End Development | mjones@donald.aix.kingston.ibm.com",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
"I sent a version of this post out a while ago, but it was swallowed by the void.  My apologies if anyone ends up receiving it.    Oh no, I wasn't confused -- I understood that it was your personal opinion.  But I thought we were discussing the need to shorten games.  The arguments which declare this need seem to hinge on the assertion that long games bore people and otherwise discourage them from going to the ballpark.  I'd like to see if the increased length of games has negatively affected attendance.  If it has, then there *is* a problem, and something should be done about it.  If it hasn't, then there *isn't* a problem, and there's no need to monkey with things as they are.",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
"   Or the price tag of the RX7 vs. a Mustang? Part of the definition of a Mustang is that it should be affordable by the masses. Of course Ford knows youre argument, THEY OWN A BIG PIECE OF MAZDA! Take a good look at a Mach III, now an RX7, hhhmmmmm...   That is a tragedy, but I don't think new Camaros or the new Mustangs will.  -Steve",7,rec.autos,2023-10-14 18:59:16.722480,yes
" It's called 'contractual obligations' with Major League Baseball. I would've liked to see the OT of the Isles-Caps game, but I understand where ESPN is coming from. ESPN is committed to a single telecast a night and everything after that is a bonus.",10,rec.sport.hockey,2023-10-14 18:59:16.722480,yes
" Only if he was a ""true motorcyclist with the real riding attitude.""  As you probably are aware, there is a sure-fire rec.moto test for this attribute.   Why?  You think (s)he's worried about road-rash?",8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
" I was at that game, behind home plate next to a scout who was manning the  radar gun.  The 1991 season was winding down and Roger didn't have his  best fastball, topping out at 88-90 (in contrast to Frank Tanana, who went  as low as 50 with one lollipop in the process of striking out Phil  Plantier *five* times on the night).  Inky's shot would have gone further than any I've ever seen if it hadn't crashed *into* the lights (not the  lightstand) as you say over 100 feet high, Roy Hobbs-like, and bounced  back onto the field.  That had to have been a 525-footer if unobstructed, edging out Bo Jackson's drive off Oil Can Boyd to the top of the centerfield bleacher back wall in 1988 for the best I've seen personally  (I was sitting under that one).   --- Glenn Waugaman Digital Equipment Corporation Littleton, MA g_waugaman@nac.enet.dec.com",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
Can some on e give me some stats on Forsrg in the World Championships  If sao mail to ua256@freenet.victoria.bc.ca ,10,rec.sport.hockey,2023-10-14 18:59:16.722480,yes
"  Sorry, I still don't buy it.  You're certainly right that the runner is not out merely for running out of the baseline: he must interfere with the play.  But the argument here is over what constitutes interference. You certainly cannot infer from what you've quoted that the batter-runner must be hit by the ball to be guilty of interference: you haven't posted a definition of interference at all.  IMO this calls for one of the ""approved ruling[s]"" that go in small print in the rulebook.  Something like:  APPROVED RULING: If in the judgement of the umpire the runner, by running to the left of the allowed path, caused the fielder to make a bad throw, blocks the vision of the fielder receiving the throw, or otherwise impedes the defensive team's making a play on him, the batter-runner shall be judeged guilty of interference.  or  APPROVED RULING: The runner cannot be judged guilty of interference in the unless he makes contact with a fielder or is hit by the thrown ball.  -- In the absence of such an approved ruling I claim that this is a poor rules trivia question--since it",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
